seed,action,scenario,estimate
1293,2,e_miss,-0.023966637155874694
1293,2,both_miss,-0.02578983757161904
1294,0,correct,-0.00469264633228229
1294,0,m_miss,-0.010551346685828548
1294,0,e_miss,-0.0076610816336912975
1294,0,both_miss,-0.006833094480652861
1294,1,correct,-0.01384683648731737
1294,1,m_miss,-0.020161112666565735
1294,1,e_miss,-0.012700068098767845
1294,1,both_miss,-0.01851305313995527
1294,2,correct,-0.010774666482082512
1294,2,m_miss,-0.021697602719576606
1294,2,e_miss,-0.019005431922878183
1294,2,both_miss,-0.027911537629120256
1295,0,correct,-0.010992722476791455
1295,0,m_miss,-0.012095916779391924
1295,0,e_miss,-0.012242547748120744
1295,0,both_miss,-0.018495978834608094
1295,1,correct,-0.015743742434900915
1295,1,m_miss,-0.016294178958230546
1295,1,e_miss,-0.015703574763990653
1295,1,both_miss,-0.022075780380486354
1295,2,correct,-0.019208978231227893
1295,2,m_miss,-0.02479152697430674
1295,2,e_miss,-0.027377790668382466
1295,2,both_miss,-0.022034732540873823
1296,0,correct,-0.006729507721859656
1296,0,m_miss,-0.007408824542976982
1296,0,e_miss,-0.006226995532745308
1296,0,both_miss,-0.009089138403701257
1296,1,correct,-0.004601437158189564
1296,1,m_miss,-0.010555303423175845
1296,1,e_miss,-0.0054559012890416
1296,1,both_miss,-0.010954815357649902
1296,2,correct,-0.0014869298539379387
1296,2,m_miss,-0.012062620001838215
1296,2,e_miss,-0.008392391290084929
1296,2,both_miss,-0.012930840276450917
1297,0,correct,-0.010602736399366344
1297,0,m_miss,-0.014418026319249936
1297,0,e_miss,-0.013097809003410734
1297,0,both_miss,-0.017224082914665227
1297,1,correct,-0.018803564869715173
1297,1,m_miss,-0.018987381371030267
1297,1,e_miss,-0.021288327101407167
1297,1,both_miss,-0.01926585198719487
1297,2,correct,-0.010716665080424516
1297,2,m_miss,-0.020484462709963493
1297,2,e_miss,-0.019006826703713314
1297,2,both_miss,-0.0272860110296409
1298,0,correct,-0.014285370809822558
1298,0,m_miss,-0.01881400271538266
1298,0,e_miss,-0.02251222725030029
1298,0,both_miss,-0.01766119414671346
1298,1,correct,-0.009011823387152448
1298,1,m_miss,-0.018197925292537092
1298,1,e_miss,-0.012871435105883972
1298,1,both_miss,-0.01540880258936368
1298,2,correct,-0.015642141644078983
1298,2,m_miss,-0.017445105159970723
1298,2,e_miss,-0.01706433644803529
1298,2,both_miss,-0.019573867226869598
1299,0,correct,-0.013549695147523988
1299,0,m_miss,-0.010799640718037674
1299,0,e_miss,-0.014314594607880121
1299,0,both_miss,-0.018292531250839135
1299,1,correct,-0.016818663047414424
1299,1,m_miss,-0.01771340716622578
1299,1,e_miss,-0.021954081643494504
1299,1,both_miss,-0.019745462185544512
1299,2,correct,-0.02367340688997672
1299,2,m_miss,-0.025243012291760816
1299,2,e_miss,-0.025458867374353242
1299,2,both_miss,-0.029767849404495585
1300,0,correct,-0.025989127959470993
1300,0,m_miss,-0.037822374614348425
1300,0,e_miss,-0.03275348639245503
1300,0,both_miss,-0.03660732282847229
1300,1,correct,-0.027563837703878373
1300,1,m_miss,-0.032530366805932714
1300,1,e_miss,-0.031926519502402675
1300,1,both_miss,-0.030350152988030493
1300,2,correct,-0.01568827437279866
1300,2,m_miss,-0.023429302037599947
1300,2,e_miss,-0.021705816173582384
1300,2,both_miss,-0.029428875771933743
1301,0,correct,-0.006727645294524153
1301,0,m_miss,-0.013550632271987365
1301,0,e_miss,-0.01106807100989037
1301,0,both_miss,-0.01836905630842205
1301,1,correct,-0.010796459701306993
1301,1,m_miss,-0.011547719863908852
1301,1,e_miss,-0.013965335389940839
1301,1,both_miss,-0.016454977425554993
1301,2,correct,-0.004738498642367746
1301,2,m_miss,-0.0042144315704717395
1301,2,e_miss,-0.009471584789752407
1301,2,both_miss,-0.015537152354861175
1302,0,correct,-0.009279427141263879
1302,0,m_miss,-0.01477952912993832
1302,0,e_miss,-0.012937814105905839
1302,0,both_miss,-0.01700955037236922
1302,1,correct,-0.012471919211110528
1302,1,m_miss,-0.013857042563656972
1302,1,e_miss,-0.010963217026351266
1302,1,both_miss,-0.011621747741836861
1302,2,correct,0.0011981026402130264
1302,2,m_miss,-0.007364910560030633
1302,2,e_miss,-0.00734319222324466
1302,2,both_miss,-0.01087775471073323
1303,0,correct,-0.0022891674952564695
1303,0,m_miss,-0.0056144865239319795
1303,0,e_miss,-0.00692428146569544
1303,0,both_miss,-0.007535720448257014
1303,1,correct,0.0016226873490885764
1303,1,m_miss,4.514238082987543e-05
1303,1,e_miss,-0.004523081112611388
1303,1,both_miss,0.001986081826873575
1303,2,correct,-0.003347107733501606
1303,2,m_miss,-0.008514408331435748
1303,2,e_miss,-0.005973741264416613
1303,2,both_miss,-0.0106001172277644
1304,0,correct,-0.03144668032993765
1304,0,m_miss,-0.0378563344279435
1304,0,e_miss,-0.037984299696160795
1304,0,both_miss,-0.039592995656493296
1304,1,correct,-0.03750457215663031
1304,1,m_miss,-0.03776602278906872
1304,1,e_miss,-0.036773421733465886
1304,1,both_miss,-0.0384927685510038
1304,2,correct,-0.023336176343957942
1304,2,m_miss,-0.02803628236312557
1304,2,e_miss,-0.02873321032159299
1304,2,both_miss,-0.032131227267552305
1305,0,correct,-0.00402938472864302
1305,0,m_miss,-0.00717020717248555
1305,0,e_miss,-0.010061442719820967
1305,0,both_miss,-0.014865999812541572
1305,1,correct,-0.007016135254716428
1305,1,m_miss,-0.00876881232105716
1305,1,e_miss,-0.012556292685008357
1305,1,both_miss,-0.02161559335763434
1305,2,correct,0.006878568634443613
1305,2,m_miss,-0.001177474701920684
1305,2,e_miss,0.0034618014966476367
1305,2,both_miss,-0.006185683599465777
1306,0,correct,-0.0060441570201238805
1306,0,m_miss,-0.007289210933497859
1306,0,e_miss,-0.011343917743951116
1306,0,both_miss,-0.024923076095672497
1306,1,correct,-0.011145999932954074
1306,1,m_miss,-0.012925835641515152
1306,1,e_miss,-0.016272019930623067
1306,1,both_miss,-0.013760159851901136
1306,2,correct,-0.013279562859109709
1306,2,m_miss,-0.012701860679281321
1306,2,e_miss,-0.01280268313772135
1306,2,both_miss,-0.012459253575063223
1307,0,correct,-0.028805325410295592
1307,0,m_miss,-0.03101650791313509
1307,0,e_miss,-0.03408809531453864
1307,0,both_miss,-0.03333873016713614
1307,1,correct,-0.029942959045224846
1307,1,m_miss,-0.028183853908003823
1307,1,e_miss,-0.02958778625602693
1307,1,both_miss,-0.032555017898538374
1307,2,correct,-0.021093208407392424
1307,2,m_miss,-0.02754338603673462
1307,2,e_miss,-0.03062383465060509
1307,2,both_miss,-0.0400554030385306
1308,0,correct,-0.016366755645803168
1308,0,m_miss,-0.020981926148895408
1308,0,e_miss,-0.017372761530431276
1308,0,both_miss,-0.01801753878520312
1308,1,correct,-0.012721121555906186
1308,1,m_miss,-0.005470449380116471
1308,1,e_miss,-0.009297912661831107
1308,1,both_miss,-0.010326158291572202
1308,2,correct,-0.009791818484882878
1308,2,m_miss,-0.011617882060093475
1308,2,e_miss,-0.010041557557104876
1308,2,both_miss,-0.017608907648972216
1309,0,correct,-0.006050482110230294
1309,0,m_miss,-0.00890563040193205
1309,0,e_miss,-0.011034113176382924
1309,0,both_miss,-0.017221583314840524
1309,1,correct,-0.007979335850245715
1309,1,m_miss,-0.0108851730650259
1309,1,e_miss,-0.010231122163246776
1309,1,both_miss,-0.012589026158396526
1309,2,correct,0.007809485918395923
1309,2,m_miss,-0.0007152768088203358
1309,2,e_miss,-0.0011855038109294033
1309,2,both_miss,-0.0033648834844674297
1310,0,correct,0.0021987039249543204
1310,0,m_miss,-0.007680031518897458
1310,0,e_miss,-0.005702591977813634
1310,0,both_miss,-0.0071688914687015525
1310,1,correct,-0.006592496400248053
1310,1,m_miss,-0.010725958352028133
1310,1,e_miss,-0.010745619922372369
1310,1,both_miss,-0.01308121690050919
1310,2,correct,-0.0021000493299386564
1310,2,m_miss,-0.012805632926264118
1310,2,e_miss,-0.006505674528931084
1310,2,both_miss,-0.01387191642002681
1311,0,correct,-0.023500306070913232
1311,0,m_miss,-0.02643702373850889
1311,0,e_miss,-0.029556450042821335
1311,0,both_miss,-0.037750156517546984
1311,1,correct,-0.022775943111095886
1311,1,m_miss,-0.026739131975721052
1311,1,e_miss,-0.026950681043917655
1311,1,both_miss,-0.032173928048752146
1311,2,correct,-0.023343272093358312
1311,2,m_miss,-0.03044067317742729
1311,2,e_miss,-0.03520823755547906
1311,2,both_miss,-0.03893875139427759
1312,0,correct,-0.0253008707839561
1312,0,m_miss,-0.029384457733640637
1312,0,e_miss,-0.029154599095538032
1312,0,both_miss,-0.029332492697353302
1312,1,correct,-0.023632973178853833
1312,1,m_miss,-0.025922864991647115
1312,1,e_miss,-0.0245062009524636
1312,1,both_miss,-0.027463648170864944
1312,2,correct,-0.03165144917686312
1312,2,m_miss,-0.030801903185336908
1312,2,e_miss,-0.030628310311124642
1312,2,both_miss,-0.029080547013500144
1313,0,correct,-0.014469831100691565
1313,0,m_miss,-0.014259080021801316
1313,0,e_miss,-0.017074992552486037
1313,0,both_miss,-0.01895233651316624
1313,1,correct,-0.016142549705669473
1313,1,m_miss,-0.01781532480696643
1313,1,e_miss,-0.018004376775972126
1313,1,both_miss,-0.019864327158864936
1313,2,correct,-0.01503591032649397
1313,2,m_miss,-0.013160741339578624
1313,2,e_miss,-0.017888992777933238
1313,2,both_miss,-0.016950223916856914
1314,0,correct,-0.020807243172012206
1314,0,m_miss,-0.022042153079841486
1314,0,e_miss,-0.021184419834805915
1314,0,both_miss,-0.03776084386177948
1314,1,correct,-0.01935008730473913
1314,1,m_miss,-0.0206875138955522
1314,1,e_miss,-0.024542634900627244
1314,1,both_miss,-0.0209030705492666
1314,2,correct,-0.01704829689770644
1314,2,m_miss,-0.020598174080494316
1314,2,e_miss,-0.023613154689247778
1314,2,both_miss,-0.02364046588074815
1315,0,correct,-0.019619835595356884
1315,0,m_miss,-0.031909118519790204
1315,0,e_miss,-0.02362742970813478
1315,0,both_miss,-0.032833976193920006
1315,1,correct,-0.026752708804265547
1315,1,m_miss,-0.03684748764575523
1315,1,e_miss,-0.031920717447044195
1315,1,both_miss,-0.02907416622198711
1315,2,correct,-0.028224290812063832
1315,2,m_miss,-0.029858355405338495
1315,2,e_miss,-0.0297929478130234
1315,2,both_miss,-0.030411687959089842
1316,0,correct,-0.008802748845545421
1316,0,m_miss,-0.013795492459377175
1316,0,e_miss,-0.011764663706843707
1316,0,both_miss,-0.021269745751588083
1316,1,correct,-0.0015617240000136842
1316,1,m_miss,-0.007824765500591533
1316,1,e_miss,-0.005078797336305237
1316,1,both_miss,-0.008934323952927196
1316,2,correct,-0.007569923281357609
1316,2,m_miss,-0.01618408701589128
1316,2,e_miss,-0.01775112819582423
1316,2,both_miss,-0.031014318681993485
1317,0,correct,-0.023341293759277168
1317,0,m_miss,-0.024054434567198562
1317,0,e_miss,-0.027157556933987557
1317,0,both_miss,-0.031516136438769625
1317,1,correct,-0.016486936786468783
1317,1,m_miss,-0.019856570308626243
1317,1,e_miss,-0.023033876635032834
1317,1,both_miss,-0.023981113719394955
1317,2,correct,-0.022911402308276513
1317,2,m_miss,-0.026615362614718304
1317,2,e_miss,-0.024724224872506112
1317,2,both_miss,-0.024599786026064833
1318,0,correct,-0.011854862937950357
1318,0,m_miss,-0.031986199059397376
1318,0,e_miss,-0.02455124361641668
1318,0,both_miss,-0.0354594655060798
1318,1,correct,-0.025204909591739474
1318,1,m_miss,-0.025400713236759853
1318,1,e_miss,-0.026171019030026867
1318,1,both_miss,-0.03401457061263847
1318,2,correct,-0.016902054480321678
1318,2,m_miss,-0.024642095963812387
1318,2,e_miss,-0.017418266814955372
1318,2,both_miss,-0.023863383433771566
1319,0,correct,-0.004669145917037038
1319,0,m_miss,-0.008467139012642566
1319,0,e_miss,-0.008567448082982515
1319,0,both_miss,-0.014665898098835714
1319,1,correct,-0.020037200382466865
1319,1,m_miss,-0.02422262866519785
1319,1,e_miss,-0.024309411980444312
1319,1,both_miss,-0.02423836560432274
1319,2,correct,-0.01917495593424719
1319,2,m_miss,-0.022231152011931262
1319,2,e_miss,-0.020474218366787204
1319,2,both_miss,-0.027981366306331523
1320,0,correct,-0.006148720146213805
1320,0,m_miss,-0.021675865166541745
1320,0,e_miss,-0.011463408459294847
1320,0,both_miss,-0.012663785718323592
1320,1,correct,-0.013271544632194548
1320,1,m_miss,-0.013699107500746833
1320,1,e_miss,-0.020181274882171824
1320,1,both_miss,-0.019250308888672903
1320,2,correct,-0.008148391167122812
1320,2,m_miss,-0.017412800159845223
1320,2,e_miss,-0.014965560907846006
1320,2,both_miss,-0.012390306224840698
1321,0,correct,-0.021609901241799803
1321,0,m_miss,-0.02292862881153484
1321,0,e_miss,-0.023162270372338745
1321,0,both_miss,-0.027543018725459497
1321,1,correct,-0.012150573544665514
1321,1,m_miss,-0.015581935759564042
1321,1,e_miss,-0.016339318351587456
1321,1,both_miss,-0.01439360697793316
1321,2,correct,-0.013864611211664135
1321,2,m_miss,-0.015107210106113687
1321,2,e_miss,-0.017742537446404746
1321,2,both_miss,-0.017115568153249515
1322,0,correct,-0.014337606076741798
1322,0,m_miss,-0.01794340393170252
1322,0,e_miss,-0.017817256517739893
1322,0,both_miss,-0.02136719056083491
1322,1,correct,-0.024120013534349623
1322,1,m_miss,-0.02518957497657174
1322,1,e_miss,-0.02464954394291155
1322,1,both_miss,-0.02742838458936531
1322,2,correct,-0.019054003089207294
1322,2,m_miss,-0.02105430500236346
1322,2,e_miss,-0.019603720287348355
1322,2,both_miss,-0.020640255929973254
1323,0,correct,-0.021722310073058755
1323,0,m_miss,-0.030482567982273376
1323,0,e_miss,-0.02922189482006564
1323,0,both_miss,-0.03636849862593614
1323,1,correct,-0.021330295314490655
1323,1,m_miss,-0.018590486338473086
1323,1,e_miss,-0.02154705633429309
1323,1,both_miss,-0.03015688692584069
1323,2,correct,-0.024889504573926767
1323,2,m_miss,-0.025572900349314275
1323,2,e_miss,-0.027035942741499296
1323,2,both_miss,-0.03237222194478589
1324,0,correct,0.0010460723553174206
1324,0,m_miss,-0.007315350884224513
1324,0,e_miss,0.0015642765612137615
1324,0,both_miss,-0.012186480746755607
1324,1,correct,-0.006648260505005893
1324,1,m_miss,-0.012352517462311521
1324,1,e_miss,-0.010110393617553582
1324,1,both_miss,-0.01299228256452126
1324,2,correct,-0.009802853086599927
1324,2,m_miss,-0.015642980005508855
1324,2,e_miss,-0.010923428696762818
1324,2,both_miss,-0.019262129825283414
1325,0,correct,-0.0015779868837382863
1325,0,m_miss,-0.004348927148184067
1325,0,e_miss,-0.0019775816658042606
1325,0,both_miss,-0.0044066590658036605
1325,1,correct,-0.0008155647905440034
1325,1,m_miss,-0.002934729301629812
1325,1,e_miss,0.001267988819819644
1325,1,both_miss,-0.004019087070019398
1325,2,correct,-0.003491184948479472
1325,2,m_miss,-0.014021744138710943
1325,2,e_miss,-0.0062463362583924376
1325,2,both_miss,-0.018234386292092803
1326,0,correct,-0.018373567513374427
1326,0,m_miss,-0.02051056096079992
1326,0,e_miss,-0.01727176169175
1326,0,both_miss,-0.023470619121256447
1326,1,correct,-0.013193413066124253
1326,1,m_miss,-0.016816560647819487
1326,1,e_miss,-0.017254337613211244
1326,1,both_miss,-0.019666039010167634
1326,2,correct,-0.014610099943656907
1326,2,m_miss,-0.020413487778822036
1326,2,e_miss,-0.015040863698054466
1326,2,both_miss,-0.022499100767187592
1327,0,correct,-0.014283923732268269
1327,0,m_miss,-0.019156281947061052
1327,0,e_miss,-0.01727943842546574
1327,0,both_miss,-0.020188705102110873
1327,1,correct,-0.01790564939359537
1327,1,m_miss,-0.030300225565828794
1327,1,e_miss,-0.026803975426513704
1327,1,both_miss,-0.027814626950727284
1327,2,correct,-0.010647312066386043
1327,2,m_miss,-0.021563724141551603
1327,2,e_miss,-0.020920131172643835
1327,2,both_miss,-0.023913618292759335
1328,0,correct,-0.005981389175037001
1328,0,m_miss,-0.015527095413379448
1328,0,e_miss,-0.01569148098654749
1328,0,both_miss,-0.017955152154025936
1328,1,correct,-0.016587797841255896
1328,1,m_miss,-0.010342701180925827
1328,1,e_miss,-0.016273756658463073
1328,1,both_miss,-0.01256977673065562
1328,2,correct,-0.00724023361715811
1328,2,m_miss,-0.011093904797950069
1328,2,e_miss,-0.010342677771479038
1328,2,both_miss,-0.015218598487285231
1329,0,correct,-0.010434498037107342
1329,0,m_miss,-0.014525582563531833
1329,0,e_miss,-0.010759212629698332
1329,0,both_miss,-0.01336123788535407
1329,1,correct,-0.018389043148304647
1329,1,m_miss,-0.023116830113178635
1329,1,e_miss,-0.02448109002677825
1329,1,both_miss,-0.0303486410584384
1329,2,correct,-0.01251455522431068
1329,2,m_miss,-0.014770775982940734
1329,2,e_miss,-0.011934162518504727
1329,2,both_miss,-0.016516899134082597
1330,0,correct,-0.022094912808150163
1330,0,m_miss,-0.023026617849886168
1330,0,e_miss,-0.02599949741581646
1330,0,both_miss,-0.024995431702796642
1330,1,correct,-0.01828382752712012
1330,1,m_miss,-0.022850338877168665
1330,1,e_miss,-0.021821992150199424
1330,1,both_miss,-0.024599889291336437
1330,2,correct,-0.020787818170332966
1330,2,m_miss,-0.027195392090894863
1330,2,e_miss,-0.018197701348549387
1330,2,both_miss,-0.025590104378824297
1331,0,correct,-0.025980071098735767
1331,0,m_miss,-0.027965698124130023
1331,0,e_miss,-0.027937911999555042
1331,0,both_miss,-0.02961829733998947
1331,1,correct,-0.026214667134448224
1331,1,m_miss,-0.026951173104717004
1331,1,e_miss,-0.02699575542242173
1331,1,both_miss,-0.027444918185675505
1331,2,correct,-0.01664469052817775
1331,2,m_miss,-0.023410644441590463
1331,2,e_miss,-0.024385237158614338
1331,2,both_miss,-0.02195614235930627
1332,0,correct,-0.019301110917722797
1332,0,m_miss,-0.021532480495241597
1332,0,e_miss,-0.013987324767048
1332,0,both_miss,-0.01944753528598733
1332,1,correct,-0.025762304783362323
1332,1,m_miss,-0.02661045029044255
1332,1,e_miss,-0.028252365567218544
1332,1,both_miss,-0.03299215132160894
1332,2,correct,-0.02934061104467725
1332,2,m_miss,-0.03275806430066032
1332,2,e_miss,-0.02969760514397281
1332,2,both_miss,-0.0340317132184228
1333,0,correct,-0.00981367143043512
1333,0,m_miss,-0.011966054923874819
1333,0,e_miss,-0.014304410608719386
1333,0,both_miss,-0.015634446728713457
1333,1,correct,-0.007555643320915367
1333,1,m_miss,-0.01252824296042198
1333,1,e_miss,-0.008417408690825851
1333,1,both_miss,-0.009148997754763627
1333,2,correct,-0.014727614253021187
1333,2,m_miss,-0.013252829497976614
1333,2,e_miss,-0.015337444599874666
1333,2,both_miss,-0.01641725818775574
1334,0,correct,-0.020094535624127174
1334,0,m_miss,-0.021385845302141895
1334,0,e_miss,-0.021853466766251436
1334,0,both_miss,-0.01793122128225611
1334,1,correct,-0.01801382007649727
1334,1,m_miss,-0.01745850685367319
1334,1,e_miss,-0.018366286168359655
1334,1,both_miss,-0.02659296989494572
1334,2,correct,-0.020774261263612905
1334,2,m_miss,-0.02363779311135352
1334,2,e_miss,-0.029036957065223846
1334,2,both_miss,-0.0261338520531526
1335,0,correct,-0.011593481889170781
1335,0,m_miss,-0.016183865029889284
1335,0,e_miss,-0.017152460406749354
1335,0,both_miss,-0.018379840420071538
1335,1,correct,-0.004958147197193705
1335,1,m_miss,-0.01125442815470579
1335,1,e_miss,-0.007781439179360943
1335,1,both_miss,-0.013127369847435526
1335,2,correct,-0.012789010697118292
1335,2,m_miss,-0.014465714899258856
1335,2,e_miss,-0.015104259905239083
1335,2,both_miss,-0.018089570967765714
1336,0,correct,-0.009120719577057644
1336,0,m_miss,-0.015631495629524126
1336,0,e_miss,-0.018319883955129557
1336,0,both_miss,-0.02293313375047626
1336,1,correct,-0.014426667149779774
